pay_period_start,employee_id,employee_name,location,role,employment_type,hourly_rate,hours_biweekly,gross_pay,cpp_withheld,ei_withheld,income_tax_withheld,employee_benefits,net_pay,dataset
2023-08-28,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,74.74,1781.8,92.65,28.51,213.82,35.64,1411.18,bookstore_payroll
2023-09-11,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,81.76,1949.16,101.36,31.19,233.9,38.98,1543.73,bookstore_payroll
2023-09-25,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,73.1,1742.7,90.62,27.88,209.12,34.85,1380.23,bookstore_payroll
2023-10-09,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,74.99,1787.76,92.96,28.6,214.53,35.76,1415.91,bookstore_payroll
2023-10-23,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,71.75,1710.52,88.95,27.37,205.26,34.21,1354.73,bookstore_payroll
2023-11-06,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,84.4,2012.1,104.63,32.19,241.45,40.24,1593.59,bookstore_payroll
2023-11-20,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,75.36,1796.58,93.42,28.75,215.59,35.93,1422.89,bookstore_payroll
2023-12-04,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,79.59,1897.43,98.67,30.36,227.69,37.95,1502.76,bookstore_payroll
2023-12-18,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,72.51,1728.64,89.89,27.66,207.44,34.57,1369.08,bookstore_payroll
2024-01-01,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,82.6,1969.18,102.4,31.51,236.3,39.38,1559.59,bookstore_payroll
2024-01-15,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,82.16,1958.69,101.85,31.34,235.04,39.17,1551.29,bookstore_payroll
2024-01-29,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,67.77,1615.64,84.01,25.85,193.88,32.31,1279.59,bookstore_payroll
2024-02-12,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,77.54,1848.55,96.12,29.58,221.83,36.97,1464.05,bookstore_payroll
2024-02-26,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,78.22,1864.76,96.97,29.84,223.77,37.3,1476.88,bookstore_payroll
2024-03-11,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,75.72,1805.16,93.87,28.88,216.62,36.1,1429.69,bookstore_payroll
2024-03-25,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,85.83,2046.19,106.4,32.74,245.54,40.92,1620.59,bookstore_payroll
2024-04-08,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,70.22,1674.04,87.05,26.78,200.88,33.48,1325.85,bookstore_payroll
2024-04-22,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,74.83,1783.95,92.77,28.54,214.07,35.68,1412.89,bookstore_payroll
2024-05-06,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,72.42,1726.49,89.78,27.62,207.18,34.53,1367.38,bookstore_payroll
2024-05-20,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,83.7,1995.41,103.76,31.93,239.45,39.91,1580.36,bookstore_payroll
2024-06-03,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,71.35,1700.98,88.45,27.22,204.12,34.02,1347.17,bookstore_payroll
2024-06-17,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,66.52,1585.84,82.46,25.37,190.3,31.72,1255.99,bookstore_payroll
2024-07-01,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,80.11,1909.82,99.31,30.56,229.18,38.2,1512.57,bookstore_payroll
2024-07-15,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,76.68,1828.05,95.06,29.25,219.37,36.56,1447.81,bookstore_payroll
2024-07-29,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,83.76,1996.84,103.84,31.95,239.62,39.94,1581.49,bookstore_payroll
2024-08-12,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,82.39,1964.18,102.14,31.43,235.7,39.28,1555.63,bookstore_payroll
2024-08-26,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,77.27,1842.12,95.79,29.47,221.05,36.84,1458.97,bookstore_payroll
2024-09-09,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,68.86,1641.62,85.36,26.27,196.99,32.83,1300.17,bookstore_payroll
2024-09-23,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,70.33,1676.67,87.19,26.83,201.2,33.53,1327.92,bookstore_payroll
2024-10-07,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,66.88,1594.42,82.91,25.51,191.33,31.89,1262.78,bookstore_payroll
2024-10-21,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,76.69,1828.29,95.07,29.25,219.39,36.57,1448.01,bookstore_payroll
2024-11-04,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,73.57,1753.91,91.2,28.06,210.47,35.08,1389.1,bookstore_payroll
2024-11-18,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,76.44,1822.33,94.76,29.16,218.68,36.45,1443.28,bookstore_payroll
2024-12-02,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,78.56,1872.87,97.39,29.97,224.74,37.46,1483.31,bookstore_payroll
2024-12-16,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,88.91,2119.61,110.22,33.91,254.35,42.39,1678.74,bookstore_payroll
2024-12-30,1002,Alex Foster,YYC-DT,Assistant Manager,PERM,23.84,81.01,1931.28,100.43,30.9,231.75,38.63,1529.57,bookstore_payroll
2019-01-07,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,76.43,1626.43,84.57,26.02,195.17,32.53,1288.14,bookstore_payroll
2019-01-21,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,66.61,1417.46,73.71,22.68,170.1,28.35,1122.62,bookstore_payroll
2019-02-04,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,76.16,1620.68,84.28,25.93,194.48,32.41,1283.58,bookstore_payroll
2019-02-18,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,81.29,1729.85,89.95,27.68,207.58,34.6,1370.04,bookstore_payroll
2019-03-04,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,78.35,1667.29,86.7,26.68,200.07,33.35,1320.49,bookstore_payroll
2019-03-18,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,69.71,1483.43,77.14,23.73,178.01,29.67,1174.88,bookstore_payroll
2019-04-01,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,73.74,1569.19,81.6,25.11,188.3,31.38,1242.8,bookstore_payroll
2019-04-15,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,76.44,1626.64,84.59,26.03,195.2,32.53,1288.29,bookstore_payroll
2019-04-29,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,73.55,1565.14,81.39,25.04,187.82,31.3,1239.59,bookstore_payroll
2019-05-13,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,72.3,1538.54,80.0,24.62,184.62,30.77,1218.53,bookstore_payroll
2019-05-27,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,63.12,1343.19,69.85,21.49,161.18,26.86,1063.81,bookstore_payroll
2019-06-10,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,71.39,1519.18,79.0,24.31,182.3,30.38,1203.19,bookstore_payroll
2019-06-24,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,77.51,1649.41,85.77,26.39,197.93,32.99,1306.33,bookstore_payroll
2019-07-08,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,81.25,1729.0,89.91,27.66,207.48,34.58,1369.37,bookstore_payroll
2019-07-22,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,76.46,1627.07,84.61,26.03,195.25,32.54,1288.64,bookstore_payroll
2019-08-05,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,82.36,1752.62,91.14,28.04,210.31,35.05,1388.08,bookstore_payroll
2019-08-19,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,75.53,1607.28,83.58,25.72,192.87,32.15,1272.96,bookstore_payroll
2019-09-02,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,70.73,1505.13,78.27,24.08,180.62,30.1,1192.06,bookstore_payroll
2019-09-16,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,73.16,1556.84,80.96,24.91,186.82,31.14,1233.01,bookstore_payroll
2019-09-30,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,78.99,1680.91,87.41,26.89,201.71,33.62,1331.28,bookstore_payroll
2019-10-14,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,74.39,1583.02,82.32,25.33,189.96,31.66,1253.75,bookstore_payroll
2019-10-28,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,72.15,1535.35,79.84,24.57,184.24,30.71,1215.99,bookstore_payroll
2019-11-11,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,66.65,1418.31,73.75,22.69,170.2,28.37,1123.3,bookstore_payroll
2019-11-25,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,70.64,1503.22,78.17,24.05,180.39,30.06,1190.55,bookstore_payroll
2019-12-09,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,73.62,1566.63,81.46,25.07,188.0,31.33,1240.77,bookstore_payroll
2019-12-23,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,72.51,1543.01,80.24,24.69,185.16,30.86,1222.06,bookstore_payroll
2020-01-06,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,51.15,1088.47,56.6,17.42,130.62,21.77,862.06,bookstore_payroll
2020-01-20,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,66.34,1411.72,73.41,22.59,169.41,28.23,1118.08,bookstore_payroll
2020-02-03,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,60.6,1289.57,67.06,20.63,154.75,25.79,1021.34,bookstore_payroll
2020-02-17,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,70.15,1492.79,77.63,23.88,179.13,29.86,1182.29,bookstore_payroll
2020-03-02,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,47.37,1008.03,52.42,16.13,120.96,20.16,798.36,bookstore_payroll
2020-03-16,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,58.88,1252.97,65.15,20.05,150.36,25.06,992.35,bookstore_payroll
2020-03-30,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,54.39,1157.42,60.19,18.52,138.89,23.15,916.67,bookstore_payroll
2020-04-13,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,57.12,1215.51,63.21,19.45,145.86,24.31,962.68,bookstore_payroll
2020-04-27,1003,Quinn Roy,YYC-DT,Assistant Manager,PERM,21.28,68.1,1449.17,75.36,23.19,173.9,28.98,1147.74,bookstore_payroll
2023-02-27,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,57.56,990.61,51.51,15.85,118.87,19.81,784.57,bookstore_payroll
2023-03-13,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,64.56,1111.08,57.78,17.78,133.33,22.22,879.97,bookstore_payroll
2023-03-27,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,63.51,1093.01,56.84,17.49,131.16,21.86,865.66,bookstore_payroll
2023-04-10,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,64.58,1111.42,57.79,17.78,133.37,22.23,880.25,bookstore_payroll
2023-04-24,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,55.34,952.4,49.52,15.24,114.29,19.05,754.3,bookstore_payroll
2023-05-08,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,75.71,1302.97,67.75,20.85,156.36,26.06,1031.95,bookstore_payroll
2023-05-22,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,75.95,1307.1,67.97,20.91,156.85,26.14,1035.23,bookstore_payroll
2023-06-05,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,71.49,1230.34,63.98,19.69,147.64,24.61,974.42,bookstore_payroll
2023-06-19,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,59.97,1032.08,53.67,16.51,123.85,20.64,817.41,bookstore_payroll
2023-07-03,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,69.67,1199.02,62.35,19.18,143.88,23.98,949.63,bookstore_payroll
2023-07-17,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,73.2,1259.77,65.51,20.16,151.17,25.2,997.73,bookstore_payroll
2023-07-31,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,70.33,1210.38,62.94,19.37,145.25,24.21,958.61,bookstore_payroll
2023-08-14,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,67.7,1165.12,60.59,18.64,139.81,23.3,922.78,bookstore_payroll
2023-08-28,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,76.46,1315.88,68.43,21.05,157.91,26.32,1042.17,bookstore_payroll
2023-09-11,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,63.75,1097.14,57.05,17.55,131.66,21.94,868.94,bookstore_payroll
2023-09-25,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,66.99,1152.9,59.95,18.45,138.35,23.06,913.09,bookstore_payroll
2023-10-09,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,71.75,1234.82,64.21,19.76,148.18,24.7,977.97,bookstore_payroll
2023-10-23,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,69.91,1203.15,62.56,19.25,144.38,24.06,952.9,bookstore_payroll
2023-11-06,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,71.36,1228.11,63.86,19.65,147.37,24.56,972.67,bookstore_payroll
2023-11-20,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,71.2,1225.35,63.72,19.61,147.04,24.51,970.47,bookstore_payroll
2023-12-04,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,71.15,1224.49,63.67,19.59,146.94,24.49,969.8,bookstore_payroll
2023-12-18,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,65.81,1132.59,58.89,18.12,135.91,22.65,897.02,bookstore_payroll
2024-01-01,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,65.17,1121.58,58.32,17.95,134.59,22.43,888.29,bookstore_payroll
2024-01-15,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,70.18,1207.8,62.81,19.32,144.94,24.16,956.57,bookstore_payroll
2024-01-29,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,78.43,1349.78,70.19,21.6,161.97,27.0,1069.02,bookstore_payroll
2024-02-12,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,69.21,1191.1,61.94,19.06,142.93,23.82,943.35,bookstore_payroll
2024-02-26,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,72.96,1255.64,65.29,20.09,150.68,25.11,994.47,bookstore_payroll
2024-03-11,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,70.03,1205.22,62.67,19.28,144.63,24.1,954.54,bookstore_payroll
2024-03-25,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,81.56,1403.65,72.99,22.46,168.44,28.07,1111.69,bookstore_payroll
2024-04-08,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,68.53,1179.4,61.33,18.87,141.53,23.59,934.08,bookstore_payroll
2024-04-22,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,72.98,1255.99,65.31,20.1,150.72,25.12,994.74,bookstore_payroll
2024-05-06,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,65.05,1119.51,58.21,17.91,134.34,22.39,886.66,bookstore_payroll
2024-05-20,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,62.64,1078.03,56.06,17.25,129.36,21.56,853.8,bookstore_payroll
2024-06-03,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,69.32,1193.0,62.04,19.09,143.16,23.86,944.85,bookstore_payroll
2024-06-17,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,76.45,1315.7,68.42,21.05,157.88,26.31,1042.04,bookstore_payroll
2024-07-01,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,73.16,1259.08,65.47,20.15,151.09,25.18,997.19,bookstore_payroll
2024-07-15,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,56.84,978.22,50.87,15.65,117.39,19.56,774.75,bookstore_payroll
2024-07-29,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,73.76,1269.41,66.01,20.31,152.33,25.39,1005.37,bookstore_payroll
2024-08-12,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,60.17,1035.53,53.85,16.57,124.26,20.71,820.14,bookstore_payroll
2024-08-26,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,74.4,1280.42,66.58,20.49,153.65,25.61,1014.09,bookstore_payroll
2024-09-09,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,72.63,1249.96,65.0,20.0,150.0,25.0,989.96,bookstore_payroll
2024-09-23,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,68.46,1178.2,61.27,18.85,141.38,23.56,933.14,bookstore_payroll
2024-10-07,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,73.72,1268.72,65.97,20.3,152.25,25.37,1004.83,bookstore_payroll
2024-10-21,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,67.78,1166.49,60.66,18.66,139.98,23.33,923.86,bookstore_payroll
2024-11-04,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,70.26,1209.17,62.88,19.35,145.1,24.18,957.66,bookstore_payroll
2024-11-18,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,60.73,1045.16,54.35,16.72,125.42,20.9,827.77,bookstore_payroll
2024-12-02,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,67.82,1167.18,60.69,18.67,140.06,23.34,924.42,bookstore_payroll
2024-12-16,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,74.9,1289.03,67.03,20.62,154.68,25.78,1020.92,bookstore_payroll
2024-12-30,1004,Riley Li,YYC-DT,Bookseller,PERM,17.21,61.37,1056.18,54.92,16.9,126.74,21.12,836.5,bookstore_payroll
2021-07-05,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,62.71,1360.81,70.76,21.77,163.3,27.22,1077.76,bookstore_payroll
2021-07-19,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,45.69,991.47,51.56,15.86,118.98,19.83,785.24,bookstore_payroll
2021-08-02,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,50.66,1099.32,57.16,17.59,131.92,21.99,870.66,bookstore_payroll
2021-08-16,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,55.91,1213.25,63.09,19.41,145.59,24.27,960.89,bookstore_payroll
2021-08-30,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,58.72,1274.22,66.26,20.39,152.91,25.48,1009.18,bookstore_payroll
2021-09-13,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,54.36,1179.61,61.34,18.87,141.55,23.59,934.26,bookstore_payroll
2021-09-27,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,54.2,1176.14,61.16,18.82,141.14,23.52,931.5,bookstore_payroll
2021-10-11,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,64.44,1398.35,72.71,22.37,167.8,27.97,1107.5,bookstore_payroll
2021-10-25,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,64.93,1408.98,73.27,22.54,169.08,28.18,1115.91,bookstore_payroll
2021-11-08,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,55.25,1198.92,62.34,19.18,143.87,23.98,949.55,bookstore_payroll
2021-11-22,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,55.44,1203.05,62.56,19.25,144.37,24.06,952.81,bookstore_payroll
2021-12-06,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,56.08,1216.94,63.28,19.47,146.03,24.34,963.82,bookstore_payroll
2021-12-20,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,71.11,1543.09,80.24,24.69,185.17,30.86,1222.13,bookstore_payroll
2022-01-03,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,64.7,1403.99,73.01,22.46,168.48,28.08,1111.96,bookstore_payroll
2022-01-17,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,74.03,1606.45,83.54,25.7,192.77,32.13,1272.31,bookstore_payroll
2022-01-31,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,68.99,1497.08,77.85,23.95,179.65,29.94,1185.69,bookstore_payroll
2022-02-14,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,63.97,1388.15,72.18,22.21,166.58,27.76,1099.42,bookstore_payroll
2022-02-28,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,60.72,1317.62,68.52,21.08,158.11,26.35,1043.56,bookstore_payroll
2022-03-14,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,69.28,1503.38,78.18,24.05,180.41,30.07,1190.67,bookstore_payroll
2022-03-28,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,59.88,1299.4,67.57,20.79,155.93,25.99,1029.12,bookstore_payroll
2022-04-11,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,62.28,1351.48,70.28,21.62,162.18,27.03,1070.37,bookstore_payroll
2022-04-25,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,68.55,1487.53,77.35,23.8,178.5,29.75,1178.13,bookstore_payroll
2022-05-09,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,63.16,1370.57,71.27,21.93,164.47,27.41,1085.49,bookstore_payroll
2022-05-23,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,62.23,1350.39,70.22,21.61,162.05,27.01,1069.5,bookstore_payroll
2022-06-06,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,62.75,1361.67,70.81,21.79,163.4,27.23,1078.44,bookstore_payroll
2022-06-20,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,60.48,1312.42,68.25,21.0,157.49,26.25,1039.43,bookstore_payroll
2022-07-04,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,67.3,1460.41,75.94,23.37,175.25,29.21,1156.64,bookstore_payroll
2022-07-18,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,64.82,1406.59,73.14,22.51,168.79,28.13,1114.02,bookstore_payroll
2022-08-01,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,56.46,1225.18,63.71,19.6,147.02,24.5,970.35,bookstore_payroll
2022-08-15,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,61.68,1338.46,69.6,21.42,160.62,26.77,1060.05,bookstore_payroll
2022-08-29,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,62.4,1354.08,70.41,21.67,162.49,27.08,1072.43,bookstore_payroll
2022-09-12,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,62.36,1353.21,70.37,21.65,162.39,27.06,1071.74,bookstore_payroll
2022-09-26,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,68.19,1479.72,76.95,23.68,177.57,29.59,1171.93,bookstore_payroll
2022-10-10,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,60.39,1310.46,68.14,20.97,157.26,26.21,1037.88,bookstore_payroll
2022-10-24,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,80.82,1753.79,91.2,28.06,210.45,35.08,1389.0,bookstore_payroll
2022-11-07,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,72.91,1582.15,82.27,25.31,189.86,31.64,1253.07,bookstore_payroll
2022-11-21,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,72.88,1581.5,82.24,25.3,189.78,31.63,1252.55,bookstore_payroll
2022-12-05,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,58.4,1267.28,65.9,20.28,152.07,25.35,1003.68,bookstore_payroll
2022-12-19,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,52.42,1137.51,59.15,18.2,136.5,22.75,900.91,bookstore_payroll
2023-01-02,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,65.97,1431.55,74.44,22.9,171.79,28.63,1133.79,bookstore_payroll
2023-01-16,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,69.76,1513.79,78.72,24.22,181.65,30.28,1198.92,bookstore_payroll
2023-01-30,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,67.03,1454.55,75.64,23.27,174.55,29.09,1152.0,bookstore_payroll
2023-02-13,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,64.82,1406.59,73.14,22.51,168.79,28.13,1114.02,bookstore_payroll
2023-02-27,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,57.55,1248.83,64.94,19.98,149.86,24.98,989.07,bookstore_payroll
2023-03-13,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,63.97,1388.15,72.18,22.21,166.58,27.76,1099.42,bookstore_payroll
2023-03-27,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,66.54,1443.92,75.08,23.1,173.27,28.88,1143.59,bookstore_payroll
2023-04-10,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,65.03,1411.15,73.38,22.58,169.34,28.22,1117.63,bookstore_payroll
2023-04-24,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,64.99,1410.28,73.33,22.56,169.23,28.21,1116.95,bookstore_payroll
2023-05-08,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,63.21,1371.66,71.33,21.95,164.6,27.43,1086.35,bookstore_payroll
2023-05-22,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,77.93,1691.08,87.94,27.06,202.93,33.82,1339.33,bookstore_payroll
2023-06-05,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,72.25,1567.83,81.53,25.09,188.14,31.36,1241.71,bookstore_payroll
2023-06-19,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,73.74,1600.16,83.21,25.6,192.02,32.0,1267.33,bookstore_payroll
2023-07-03,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,69.64,1511.19,78.58,24.18,181.34,30.22,1196.87,bookstore_payroll
2023-07-17,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,59.99,1301.78,67.69,20.83,156.21,26.04,1031.01,bookstore_payroll
2023-07-31,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,72.43,1571.73,81.73,25.15,188.61,31.43,1244.81,bookstore_payroll
2023-08-14,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,76.09,1651.15,85.86,26.42,198.14,33.02,1307.71,bookstore_payroll
2023-08-28,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,76.96,1670.03,86.84,26.72,200.4,33.4,1322.67,bookstore_payroll
2023-09-11,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,71.74,1556.76,80.95,24.91,186.81,31.14,1232.95,bookstore_payroll
2023-09-25,1005,Sage Brown,YYC-DT,Bookseller,PERM,21.7,68.01,1475.82,76.74,23.61,177.1,29.52,1168.85,bookstore_payroll
